episodes,explored_states,score
9270000,58744,-163.48800000000006
9280000,58746,-182.00300000000004
9290000,58760,-194.797
9300000,58774,-194.77699999999996
9310000,58780,-183.09200000000004
9320000,58787,-199.98299999999992
9330000,58788,-172.38000000000002
9340000,58794,-174.76100000000005
9350000,58805,-191.01099999999997
9360000,58811,-207.04999999999995
9370000,58816,-179.15199999999996
9380000,58821,-223.13499999999985
9390000,58824,-198.07500000000005
9400000,58827,-195.50399999999996
9410000,58835,-218.66499999999996
9420000,58842,-190.667
9430000,58850,-187.18100000000007
9440000,58860,-192.245
9450000,58869,-213.2699999999999
9460000,58877,-180.317
9470000,58883,-205.12899999999996
9480000,58891,-185.66300000000004
9490000,58902,-222.923
9500000,58915,-207.4569999999999
9510000,58920,-213.278
9520000,58927,-197.591
9530000,58935,-167.408
9540000,58939,-205.53199999999987
9550000,58955,-185.72899999999987
9560000,58959,-203.5849999999999
9570000,58967,-199.3009999999999
9580000,58978,-171.70099999999994
9590000,58986,-179.20300000000003
9600000,58998,-211.3309999999999
9610000,59006,-164.89500000000007
9620000,59014,-187.69000000000003
9630000,59018,-179.67599999999996
9640000,59029,-170.02400000000017
9650000,59040,-197.627
9660000,59050,-211.65999999999983
9670000,59052,-184.31500000000003
9680000,59056,-199.458
9690000,59060,-194.48999999999992
9700000,59068,-171.83700000000007
9710000,59073,-193.31600000000003
9720000,59078,-201.01
9730000,59083,-212.78599999999992
9740000,59092,-212.9249999999999
9750000,59097,-178.57699999999988
9760000,59099,-189.48399999999995
9770000,59106,-211.29199999999997
9780000,59111,-214.4789999999999
9790000,59119,-187.847
9800000,59123,-199.26800000000003
9810000,59129,-189.47600000000008
9820000,59135,-201.95099999999996
9830000,59141,-212.194
9840000,59148,-158.61000000000004
9850000,59156,-173.41099999999997
9860000,59165,-189.35899999999995
9870000,59168,-162.88900000000015
9880000,59170,-187.007
9890000,59174,-189.88900000000004
9900000,59180,-197.448
9910000,59199,-195.30199999999985
9920000,59206,-165.03100000000006
9930000,59210,-187.23400000000004
9940000,59214,-219.47099999999995
9950000,59217,-172.884
9960000,59222,-204.252
9970000,59224,-180.987
9980000,59235,-180.701
9990000,59242,-217.7499999999999
10000000,59246,-163.29200000000006
10010000,59255,-185.64700000000008
10020000,59258,-186.641
10030000,59262,-196.261
10040000,59271,-212.802
10050000,59280,-172.793
10060000,59281,-221.5909999999998
10070000,59288,-193.04000000000005
10080000,59297,-173.01899999999998
10090000,59312,-193.115
10100000,59321,-218.16499999999996
10110000,59329,-191.48599999999988
10120000,59331,-205.12899999999996
10130000,59337,-186.076
10140000,59343,-184.64599999999987
10150000,59352,-210.394
10160000,59354,-199.662
10170000,59362,-197.52399999999983
10180000,59366,-230.24799999999996
10190000,59372,-179.61700000000005
10200000,59378,-193.396
10210000,59384,-188.0279999999999
10220000,59394,-191.2469999999999
10230000,59400,-182.32000000000005
10240000,59408,-214.205
10250000,59410,-182.558
10260000,59417,-167.64200000000008
10270000,59424,-188.97800000000004
10280000,59432,-186.95200000000008
10290000,59438,-202.30499999999995
10300000,59446,-188.389
10310000,59453,-197.979
10320000,59458,-188.61999999999992
10330000,59468,-199.6319999999999
10340000,59473,-218.68400000000003
10350000,59481,-212.10299999999995
10360000,59489,-198.2689999999999
10370000,59497,-213.19
10380000,59503,-192.4810000000001
10390000,59508,-191.868
10400000,59512,-215.3029999999999
10410000,59518,-187.76299999999992
10420000,59525,-195.50399999999985
10430000,59530,-196.40600000000003
10440000,59534,-204.92800000000005
10450000,59541,-188.521
10460000,59549,-190.071
10470000,59555,-211.475
10480000,59557,-177.92200000000005
10490000,59570,-190.04899999999995
10500000,59578,-191.0580000000001
10510000,59585,-192.225
10520000,59590,-196.352
10530000,59597,-177.233
10540000,59607,-231.8489999999999
10550000,59615,-188.38299999999992
10560000,59624,-177.80599999999998
10570000,59625,-169.78200000000004
10580000,59631,-195.348
10590000,59638,-212.04399999999995
10600000,59641,-212.274
10610000,59647,-217.62699999999984
10620000,59651,-209.206
10630000,59653,-164.4830000000001
10640000,59661,-200.5119999999999
10650000,59670,-190.682
10660000,59676,-183.646
10670000,59681,-164.48400000000004
10680000,59684,-204.12
10690000,59693,-184.1
10700000,59702,-195.933
10710000,59707,-207.87999999999997
10720000,59709,-181.781
10730000,59718,-191.481
10740000,59724,-209.52199999999985
10750000,59731,-177.28
10760000,59738,-200.51
10770000,59745,-160.74800000000008
10780000,59747,-209.12699999999992
10790000,59759,-187.891
10800000,59773,-192.12099999999995
10810000,59777,-248.19899999999984
10820000,59783,-206.72499999999988
10830000,59787,-191.60599999999988
10840000,59795,-182.247
10850000,59800,-166.65800000000002
10860000,59808,-194.174
10870000,59810,-209.855
10880000,59821,-221.09499999999983
10890000,59828,-197.76799999999992
10900000,59836,-219.6589999999999
10910000,59844,-228.04899999999995
10920000,59850,-181.202
10930000,59855,-194.134
10940000,59860,-173.64899999999997
10950000,59868,-209.264
10960000,59875,-204.46499999999992
10970000,59879,-179.11600000000007
10980000,59890,-201.836
10990000,59894,-220.95099999999988
11000000,59899,-217.935
11010000,59907,-184.35600000000005
11020000,59916,-187.06
11030000,59920,-206.6449999999999
11040000,59930,-206.199
11050000,59932,-210.58699999999996
11060000,59935,-193.56600000000003
11070000,59939,-170.35300000000004
11080000,59948,-205.11499999999987
11090000,59955,-212.4589999999998
11100000,59965,-183.316
11110000,59970,-197.90100000000007
11120000,59978,-202.23299999999995
11130000,59979,-197.871
11140000,59983,-192.438
11150000,59990,-197.816
11160000,59992,-193.719
11170000,59999,-190.847
11180000,60008,-196.598
11190000,60017,-179.64600000000007
11200000,60026,-188.773
11210000,60029,-175.97400000000005
11220000,60033,-180.711
11230000,60037,-193.079
11240000,60046,-185.99500000000003
11250000,60049,-193.067
11260000,60050,-178.09699999999998
11270000,60056,-198.69899999999987
11280000,60058,-207.463
11290000,60066,-193.7469999999999
11300000,60068,-182.547
11310000,60079,-204.01400000000004
11320000,60088,-191.637
11330000,60092,-191.38100000000009
11340000,60097,-215.34199999999987
11350000,60104,-212.98999999999987
11360000,60105,-212.25099999999995
11370000,60108,-199.79399999999995
11380000,60113,-209.13099999999997
11390000,60117,-176.41300000000004
11400000,60126,-209.18
11410000,60132,-200.4240000000001
11420000,60141,-215.778
11430000,60144,-201.938
11440000,60149,-197.0790000000001
11450000,60153,-173.97399999999993
11460000,60163,-189.6630000000001
11470000,60167,-184.27300000000005
11480000,60173,-195.44000000000003
11490000,60176,-191.456
11500000,60185,-205.0509999999999
11510000,60192,-193.979
11520000,60199,-193.82699999999983
11530000,60203,-174.45
11540000,60213,-215.58799999999985
11550000,60220,-205.6919999999999
11560000,60225,-220.6539999999998
11570000,60228,-181.07400000000004
11580000,60231,-197.084
11590000,60237,-179.14100000000005
11600000,60240,-198.29199999999997
11610000,60244,-207.12699999999984
11620000,60249,-203.526
11630000,60256,-203.267
11640000,60258,-222.41799999999995
11650000,60264,-187.93100000000007
11660000,60270,-187.22100000000003
11670000,60274,-215.54699999999983
11680000,60279,-211.929
11690000,60287,-198.361
11700000,60290,-190.164
11710000,60294,-203.04399999999987
11720000,60298,-193.64899999999992
11730000,60302,-185.62899999999996
11740000,60307,-178.991
11750000,60315,-171.42800000000005
11760000,60326,-207.4459999999999
11770000,60334,-215.8539999999999
11780000,60337,-197.23999999999987
11790000,60344,-222.29899999999995
11800000,60349,-199.50599999999991
11810000,60353,-195.53899999999996
11820000,60362,-171.5080000000001
11830000,60369,-201.9730000000001
11840000,60371,-188.94800000000004
11850000,60376,-205.0069999999999
11860000,60378,-209.87099999999984
11870000,60382,-168.78300000000002
11880000,60385,-170.82699999999997
11890000,60389,-211.22
11900000,60395,-186.89999999999992
11910000,60401,-207.296
11920000,60407,-203.76299999999992
11930000,60412,-193.443
11940000,60417,-155.30200000000002
11950000,60423,-208.50299999999996
11960000,60429,-187.9950000000001
11970000,60431,-217.68699999999995
11980000,60434,-195.96599999999992
11990000,60439,-213.31999999999996
12000000,60444,-207.11099999999988
12010000,60446,-213.56499999999997
12020000,60455,-216.4969999999999
12030000,60458,-187.38199999999983
12040000,60459,-199.7810000000001
12050000,60463,-228.551
12060000,60467,-179.84900000000002
12070000,60471,-220.451
12080000,60476,-234.4799999999999
12090000,60482,-182.39000000000007
12100000,60494,-220.43499999999992
12110000,60496,-187.023
12120000,60505,-197.716
12130000,60507,-216.85100000000003
12140000,60511,-230.294
12150000,60514,-220.97999999999985
12160000,60523,-223.21799999999985
12170000,60528,-162.78400000000013
12180000,60530,-201.41
12190000,60535,-224.134
12200000,60542,-144.4720000000001
12210000,60546,-178.595
12220000,60553,-196.581
12230000,60560,-179.6690000000001
12240000,60567,-195.75599999999997
12250000,60571,-181.063
12260000,60575,-225.62099999999995
12270000,60577,-220.64999999999984
12280000,60579,-201.664
12290000,60586,-211.46699999999987
12300000,60588,-214.70899999999995
12310000,60590,-187.36700000000008
12320000,60594,-210.36199999999985
12330000,60600,-169.761
12340000,60606,-184.27900000000005
12350000,60612,-201.57100000000003
12360000,60619,-212.7559999999998
12370000,60627,-188.47900000000004
12380000,60628,-208.10599999999988
12390000,60635,-194.16400000000004
12400000,60636,-203.92699999999985
12410000,60643,-204.96399999999983
12420000,60650,-188.9
12430000,60659,-213.52900000000005
12440000,60663,-206.58099999999988
12450000,60672,-212.4559999999999
12460000,60676,-204.8820000000001
12470000,60684,-191.374
12480000,60692,-220.0179999999998
12490000,60694,-214.83399999999995
12500000,60698,-183.894
12510000,60701,-185.15900000000005
12520000,60706,-190.3999999999999
12530000,60709,-200.91899999999984
12540000,60719,-209.13299999999995
12550000,60724,-201.23799999999983
12560000,60727,-211.02099999999987
12570000,60735,-214.00499999999997
12580000,60741,-201.30499999999992
12590000,60745,-204.36599999999984
12600000,60752,-188.848
12610000,60756,-212.90300000000008
12620000,60762,-218.86099999999985
12630000,60766,-209.987
12640000,60766,-182.58499999999995
12650000,60774,-205.7539999999999
12660000,60778,-180.777
12670000,60781,-212.2699999999999
12680000,60783,-159.5510000000001
12690000,60786,-203.7779999999999
12700000,60795,-199.68600000000004
12710000,60800,-198.48699999999997
12720000,60809,-207.60099999999997
12730000,60814,-208.84499999999983
12740000,60820,-183.97000000000003
12750000,60831,-218.7419999999999
12760000,60833,-164.77500000000006
12770000,60841,-208.68500000000003
12780000,60843,-204.9029999999999
12790000,60846,-214.31399999999988
12800000,60851,-187.593
12810000,60855,-199.98399999999995
12820000,60860,-182.3620000000001
12830000,60865,-195.17800000000005
12840000,60869,-194.271
12850000,60874,-178.28100000000003
12860000,60881,-201.8769999999999
12870000,60885,-170.83400000000006
12880000,60888,-201.76800000000003
12890000,60892,-207.72599999999989
12900000,60895,-207.443
12910000,60903,-204.757
12920000,60910,-212.398
12930000,60913,-189.66800000000003
12940000,60917,-181.1850000000001
12950000,60923,-204.59299999999988
12960000,60925,-215.67099999999996
12970000,60927,-185.74900000000005
12980000,60934,-181.77300000000005
12990000,60937,-199.397
13000000,60947,-193.68700000000007
13010000,60952,-221.6589999999999
13020000,60954,-197.842
13030000,60958,-219.90799999999987
13040000,60965,-193.11499999999992
13050000,60969,-204.396
13060000,60971,-200.06
13070000,60981,-181.51799999999997
13080000,60985,-187.382
13090000,60995,-222.699
13100000,61001,-196.81099999999984
13110000,61004,-192.33
13120000,61009,-214.27199999999985
13130000,61014,-210.32399999999976
13140000,61021,-166.56000000000003
13150000,61028,-207.3110000000001
13160000,61038,-198.06099999999992
13170000,61044,-201.76699999999997
13180000,61051,-210.89899999999992
13190000,61066,-210.897
13200000,61076,-200.962
13210000,61081,-177.83200000000008
13220000,61085,-193.273
13230000,61092,-209.87499999999991
13240000,61097,-227.3349999999998
13250000,61099,-203.26
13260000,61103,-196.29000000000005
13270000,61109,-194.9439999999999
13280000,61113,-228.2059999999999
13290000,61121,-202.178
13300000,61124,-225.074
13310000,61130,-189.74899999999997
13320000,61136,-211.017
13330000,61146,-212.907
13340000,61155,-185.3410000000001
13350000,61164,-220.43399999999997
13360000,61170,-231.85299999999995
13370000,61173,-200.02699999999996
13380000,61178,-182.959
13390000,61180,-203.574
13400000,61185,-204.17499999999984
13410000,61192,-154.14100000000005
13420000,61197,-228.9779999999999
13430000,61202,-188.441
13440000,61207,-183.828
13450000,61211,-204.66299999999995
13460000,61214,-183.273
13470000,61224,-195.14299999999997
13480000,61232,-220.20599999999976
13490000,61242,-185.23099999999997
13500000,61250,-209.364
13510000,61255,-187.27100000000007
13520000,61258,-207.05199999999996
13530000,61264,-215.27499999999984
13540000,61270,-213.073
13550000,61273,-204.024
13560000,61280,-217.16799999999992
13570000,61286,-223.7489999999999
13580000,61289,-196.65199999999996
13590000,61297,-215.3309999999999
13600000,61304,-177.30599999999995
13610000,61305,-204.201
13620000,61310,-211.31299999999996
13630000,61314,-196.8539999999999
13640000,61319,-194.521
13650000,61323,-212.95399999999995
13660000,61332,-239.814
13670000,61336,-195.17199999999997
13680000,61343,-209.7020000000001
13690000,61349,-193.08
13700000,61356,-217.10199999999975
13710000,61360,-191.966
13720000,61367,-176.743
13730000,61372,-193.7469999999999
13740000,61377,-209.054
13750000,61381,-184.96999999999989
13760000,61385,-202.0199999999999
13770000,61391,-169.61200000000005
13780000,61396,-202.86000000000004
13790000,61400,-226.5509999999999
13800000,61411,-193.66899999999995
13810000,61419,-179.75800000000007
13820000,61425,-197.448
13830000,61434,-209.9590000000001
13840000,61439,-171.45900000000012
13850000,61447,-209.86299999999991
13860000,61455,-202.445
13870000,61462,-195.57599999999996
13880000,61467,-212.38399999999996
13890000,61471,-183.8340000000001
13900000,61478,-232.8989999999998
13910000,61485,-200.24400000000003
13920000,61489,-208.1019999999999
13930000,61493,-210.7359999999999
13940000,61498,-213.582
13950000,61504,-212.33899999999997
13960000,61514,-187.914
13970000,61520,-203.238
13980000,61527,-186.94799999999992
13990000,61536,-215.9259999999999
14000000,61540,-214.73399999999984
14010000,61542,-206.59299999999985
14020000,61549,-187.87099999999995
14030000,61556,-209.5659999999999
14040000,61561,-204.9389999999999
14050000,61565,-220.74400000000009
14060000,61569,-223.37199999999987
14070000,61572,-206.88899999999987
14080000,61575,-222.861
14090000,61582,-199.29
14100000,61588,-199.36199999999985
14110000,61591,-192.8439999999999
14120000,61593,-210.28099999999995
14130000,61598,-207.51299999999992
14140000,61603,-192.62999999999988
14150000,61606,-221.73599999999988
14160000,61613,-194.31899999999996
14170000,61621,-173.67300000000003
14180000,61626,-215.83299999999988
14190000,61628,-207.944
14200000,61633,-208.686
14210000,61637,-204.0139999999999
14220000,61639,-205.69799999999995
14230000,61645,-192.78799999999995
14240000,61654,-214.59599999999992
14250000,61659,-164.32500000000007
14260000,61665,-213.5879999999999
14270000,61669,-194.10499999999996
14280000,61672,-193.772
14290000,61675,-213.98899999999983
14300000,61681,-194.485
14310000,61688,-208.05599999999995
14320000,61693,-189.56999999999996
14330000,61704,-196.0
14340000,61709,-195.79299999999995
14350000,61713,-223.11799999999988
14360000,61720,-205.1289999999999
14370000,61727,-187.304
14380000,61731,-206.07299999999992
14390000,61735,-181.653
14400000,61741,-192.20899999999992
14410000,61745,-179.44000000000008
14420000,61748,-195.099
14430000,61750,-216.333
14440000,61753,-206.042
14450000,61758,-231.29599999999988
14460000,61765,-218.2119999999999
14470000,61772,-214.412
14480000,61777,-205.032
14490000,61777,-203.55099999999985
14500000,61779,-221.7680000000001
14510000,61785,-204.34500000000008
14520000,61789,-179.27599999999998
14530000,61790,-193.6790000000001
14540000,61793,-203.835
14550000,61795,-195.53
14560000,61803,-199.7079999999999
14570000,61806,-185.2419999999999
14580000,61810,-211.5149999999999
14590000,61814,-212.173
14600000,61821,-209.32599999999988
14610000,61825,-183.54000000000005
14620000,61830,-204.59900000000005
14630000,61832,-219.75199999999987
14640000,61835,-165.255
14650000,61846,-204.91499999999996
14660000,61849,-199.22199999999987
14670000,61851,-199.80399999999992
14680000,61856,-201.69300000000004
14690000,61862,-185.52000000000004
14700000,61867,-192.17000000000004
14710000,61873,-187.59599999999992
14720000,61877,-189.85799999999995
14730000,61886,-197.503
14740000,61889,-211.2889999999999
14750000,61901,-179.44799999999998
14760000,61909,-199.28299999999987
14770000,61915,-191.31199999999976
14780000,61920,-201.477
14790000,61927,-232.35699999999983
14800000,61929,-183.23
14810000,61939,-199.26799999999997
14820000,61942,-211.05900000000003
14830000,61948,-186.69199999999992
14840000,61954,-224.45199999999988
14850000,61956,-202.501
14860000,61960,-209.743
14870000,61970,-222.2399999999998
14880000,61973,-178.14800000000002
14890000,61976,-203.84899999999996
14900000,61981,-193.3859999999999
14910000,61986,-205.8559999999999
14920000,61990,-222.597
14930000,61992,-207.398
14940000,61995,-198.051
14950000,62001,-194.78299999999996
14960000,62005,-196.42300000000003
14970000,62009,-178.28900000000004
14980000,62015,-181.51700000000005
14990000,62015,-174.36700000000008
15000000,62020,-201.662
15010000,62023,-213.74899999999988
15020000,62029,-193.96200000000007
15030000,62036,-201.938
15040000,62040,-204.75800000000004
15050000,62046,-191.30599999999995
15060000,62054,-223.9179999999998
15070000,62063,-204.259
15080000,62070,-195.678
15090000,62075,-196.532
15100000,62079,-229.46199999999996
15110000,62082,-198.60800000000003
15120000,62090,-200.2370000000001
15130000,62095,-202.20000000000005
15140000,62104,-206.15900000000008
15150000,62109,-212.12999999999997
15160000,62115,-196.158
15170000,62120,-203.40799999999987
15180000,62128,-191.612
15190000,62133,-213.5799999999999
15200000,62135,-189.222
15210000,62137,-202.67
15220000,62139,-230.04400000000004
15230000,62145,-241.94399999999985
15240000,62149,-180.738
15250000,62155,-181.99900000000005
15260000,62155,-211.2459999999998
15270000,62159,-212.68400000000003
15280000,62162,-236.68399999999997
15290000,62165,-194.8139999999999
15300000,62168,-212.11100000000016
15310000,62175,-207.36199999999985
15320000,62183,-254.28999999999996
15330000,62193,-200.37299999999985
15340000,62197,-204.4120000000001
15350000,62202,-216.67299999999983
15360000,62205,-207.99399999999983
15370000,62211,-194.909
15380000,62214,-194.99000000000004
15390000,62217,-213.808
15400000,62222,-182.725
15410000,62225,-228.22599999999983
15420000,62235,-214.12099999999995
15430000,62244,-207.36399999999983
15440000,62249,-215.13299999999984
15450000,62254,-201.28800000000004
15460000,62255,-215.074
15470000,62260,-178.91600000000005
15480000,62269,-204.59999999999985
15490000,62276,-199.43299999999988
15500000,62281,-199.711
15510000,62287,-213.9919999999998
15520000,62292,-192.77900000000005
15530000,62296,-218.82599999999985
15540000,62300,-198.632
15550000,62305,-212.59299999999996
15560000,62308,-195.24399999999997
15570000,62311,-181.16600000000005
15580000,62319,-222.1289999999999
15590000,62321,-184.7949999999999
15600000,62325,-178.45199999999997
15610000,62331,-215.7349999999999
15620000,62338,-185.0130000000001
15630000,62341,-193.075
15640000,62343,-203.00999999999988
15650000,62351,-221.9929999999999
15660000,62356,-211.384
15670000,62358,-191.44000000000008
15680000,62359,-204.55399999999992
15690000,62363,-179.37200000000007
15700000,62374,-205.76699999999997
15710000,62379,-208.75799999999984
15720000,62384,-211.815
15730000,62390,-193.696
15740000,62393,-179.83499999999995
15750000,62396,-182.382
15760000,62399,-204.976
15770000,62401,-232.739
15780000,62412,-188.94499999999988
15790000,62420,-218.357
15800000,62425,-198.563
15810000,62426,-250.73899999999972
15820000,62430,-198.211
15830000,62433,-199.08299999999988
15840000,62436,-193.6799999999999
15850000,62444,-199.233
15860000,62447,-229.0829999999998
15870000,62454,-202.7
15880000,62457,-219.52399999999997
15890000,62462,-203.745
15900000,62469,-176.695
15910000,62470,-225.1959999999999
15920000,62476,-213.80999999999975
15930000,62480,-212.75599999999983
15940000,62487,-197.51099999999985
15950000,62489,-185.644
15960000,62494,-186.0660000000001
15970000,62498,-197.317
15980000,62502,-210.97800000000004
15990000,62505,-224.43600000000004
16000000,62507,-180.04799999999994
16010000,62509,-205.16799999999984
16020000,62515,-203.928
16030000,62515,-194.81199999999995
16040000,62518,-199.512
16050000,62521,-215.04099999999988
16060000,62530,-213.30699999999996
16070000,62534,-206.5759999999999
16080000,62538,-189.366
16090000,62540,-222.81199999999995
16100000,62547,-205.2109999999999
16110000,62548,-223.0689999999999
16120000,62548,-187.21500000000012
16130000,62552,-225.36699999999996
16140000,62560,-194.34
16150000,62563,-194.37200000000004
16160000,62566,-188.2850000000001
16170000,62567,-220.366
16180000,62571,-197.504
16190000,62576,-225.35699999999997
16200000,62580,-209.5159999999999
16210000,62585,-216.0619999999999
16220000,62589,-211.98599999999988
16230000,62594,-242.72099999999975
16240000,62596,-195.06300000000013
16250000,62605,-219.5269999999998
16260000,62607,-197.62
16270000,62609,-188.254
16280000,62614,-220.0799999999999
16290000,62616,-211.13999999999984
16300000,62623,-186.7990000000001
16310000,62626,-207.58799999999985
16320000,62628,-190.01899999999995
16330000,62633,-231.13299999999995
16340000,62637,-190.34199999999996
16350000,62643,-177.58799999999997
16360000,62646,-177.83100000000002
16370000,62650,-201.06099999999995
16380000,62656,-194.508
16390000,62657,-194.26299999999995
16400000,62663,-203.7259999999999
16410000,62669,-199.5469999999999
16420000,62675,-189.27799999999985
16430000,62676,-224.189
16440000,62677,-228.27599999999984
16450000,62680,-218.60299999999984
16460000,62681,-196.2619999999999
16470000,62685,-206.214
16480000,62690,-232.7239999999998
16490000,62694,-251.33299999999969
16500000,62695,-190.516
16510000,62697,-196.0180000000001
16520000,62704,-199.79300000000003
16530000,62707,-210.31799999999976
16540000,62713,-227.8590000000001
16550000,62715,-219.09899999999988
16560000,62715,-209.31
16570000,62717,-215.199
16580000,62721,-209.071
16590000,62722,-221.57099999999983
16600000,62732,-200.50399999999988
16610000,62734,-232.85099999999997
16620000,62742,-215.5709999999999
16630000,62746,-214.43
16640000,62754,-219.61399999999983
16650000,62756,-217.40999999999988
16660000,62761,-183.38400000000004
16670000,62761,-251.8209999999999
16680000,62771,-200.275
16690000,62775,-246.94299999999973
16700000,62781,-170.51800000000011
16710000,62785,-240.063
16720000,62786,-219.2559999999998
16730000,62789,-191.859
16740000,62792,-221.3680000000001
16750000,62796,-228.50299999999987
16760000,62798,-212.2039999999999
16770000,62799,-216.341
16780000,62803,-190.77200000000016
16790000,62807,-193.44000000000003
16800000,62811,-216.16299999999995
16810000,62816,-195.2109999999999
16820000,62824,-190.024
16830000,62830,-198.185
16840000,62835,-210.08100000000013
16850000,62838,-212.69199999999992
16860000,62840,-215.11500000000007
16870000,62846,-207.1269999999999
16880000,62851,-190.79600000000005
16890000,62862,-238.5439999999999
16900000,62868,-195.32600000000005
16910000,62873,-172.71400000000003
16920000,62876,-218.671
16930000,62879,-218.07500000000005
16940000,62882,-198.41
16950000,62885,-213.57500000000007
16960000,62888,-215.62599999999995
16970000,62890,-203.782
16980000,62894,-221.84799999999987
16990000,62897,-193.743
17000000,62902,-230.42099999999985
17010000,62906,-219.9229999999999
17020000,62907,-234.73799999999997
17030000,62912,-187.46
17040000,62917,-200.73000000000005
17050000,62918,-213.53599999999992
17060000,62923,-225.56099999999995
17070000,62926,-216.1329999999998
17080000,62933,-184.12200000000004
17090000,62936,-224.7659999999999
17100000,62941,-204.68499999999992
17110000,62943,-220.7189999999999
17120000,62951,-225.459
17130000,62953,-223.67899999999983
17140000,62956,-205.99199999999996
17150000,62959,-221.076
17160000,62963,-217.51399999999984
17170000,62965,-195.988
17180000,62969,-223.70499999999984
17190000,62974,-186.99400000000009
17200000,62978,-235.172
17210000,62978,-197.215
17220000,62983,-202.333
17230000,62984,-191.265
17240000,62986,-195.386
17250000,62990,-217.67
17260000,62990,-179.30599999999998
17270000,62994,-209.37599999999992
17280000,62997,-220.80199999999996
17290000,63001,-178.74600000000007
17300000,63002,-189.64199999999997
17310000,63006,-228.73199999999997
17320000,63014,-214.52399999999997
17330000,63018,-214.81199999999987
17340000,63022,-194.9170000000001
17350000,63026,-220.01499999999996
17360000,63032,-183.283
17370000,63034,-242.0729999999998
17380000,63037,-193.91099999999997
17390000,63039,-229.7009999999999
17400000,63040,-192.9319999999999
17410000,63043,-200.021
17420000,63047,-174.51899999999998
17430000,63052,-191.07000000000005
17440000,63055,-212.29599999999985
17450000,63056,-193.5660000000001
17460000,63057,-193.5860000000001
17470000,63061,-222.867
17480000,63064,-209.2099999999999
17490000,63070,-201.36799999999985
17500000,63073,-215.88699999999997
17510000,63075,-204.94400000000013
17520000,63079,-195.6
17530000,63087,-206.41899999999984
17540000,63093,-200.0959999999999
17550000,63097,-209.91699999999997
17560000,63105,-215.1869999999999
17570000,63109,-218.0010000000001
17580000,63114,-213.965
17590000,63119,-199.27099999999984
17600000,63122,-175.54499999999996
17610000,63126,-208.418
17620000,63127,-208.89300000000003
17630000,63128,-203.35599999999988
17640000,63133,-207.25700000000003
17650000,63134,-210.78499999999988
17660000,63137,-218.12599999999983
17670000,63142,-210.5970000000001
17680000,63144,-238.9999999999999
17690000,63148,-234.70899999999983
17700000,63151,-207.2279999999999
17710000,63156,-219.699
17720000,63162,-190.7889999999999
17730000,63167,-236.89199999999997
17740000,63171,-198.80699999999987
17750000,63172,-204.60699999999989
17760000,63181,-210.52399999999983
17770000,63185,-212.398
17780000,63186,-201.2519999999999
17790000,63189,-188.95399999999995
17800000,63191,-224.396
17810000,63196,-214.07100000000003
17820000,63201,-174.07100000000003
17830000,63201,-221.1849999999999
17840000,63208,-204.89599999999987
17850000,63210,-199.57199999999983
17860000,63216,-223.32699999999983
17870000,63219,-211.67399999999995
17880000,63225,-190.011
17890000,63229,-169.27900000000005
17900000,63237,-239.69399999999987
17910000,63242,-193.949
17920000,63246,-213.85399999999984
17930000,63249,-205.6739999999999
17940000,63253,-225.96299999999988
17950000,63259,-243.4879999999998
17960000,63263,-198.711
17970000,63267,-193.846
17980000,63272,-189.19
17990000,63276,-212.826
18000000,63280,-205.63999999999996
18010000,63282,-200.39399999999983
18020000,63284,-216.653
18030000,63288,-202.236
18040000,63291,-192.852
18050000,63294,-189.966
18060000,63297,-186.437
18070000,63300,-194.377
18080000,63303,-239.2659999999998
18090000,63307,-219.61599999999984
18100000,63308,-196.183
18110000,63311,-211.80199999999985
18120000,63316,-224.03699999999984
18130000,63319,-203.04100000000005
18140000,63324,-186.84600000000003
18150000,63330,-205.12500000000003
18160000,63333,-193.6529999999999
18170000,63338,-193.951
18180000,63343,-190.077
18190000,63349,-184.41599999999997
18200000,63356,-227.314
18210000,63359,-225.46199999999988
18220000,63363,-217.00899999999987
18230000,63368,-222.4879999999998
18240000,63371,-202.39899999999997
18250000,63373,-206.25099999999995
18260000,63377,-215.16900000000004
18270000,63382,-200.7659999999999
18280000,63385,-203.042
18290000,63391,-223.02999999999983
18300000,63393,-204.32299999999995
18310000,63396,-201.03799999999995
18320000,63403,-175.95399999999998
18330000,63405,-203.04499999999996
18340000,63410,-202.7699999999999
18350000,63415,-212.0829999999999
18360000,63422,-213.03500000000005
18370000,63432,-228.27799999999985
18380000,63437,-180.37
18390000,63440,-210.3609999999999
18400000,63445,-249.00599999999983
18410000,63453,-196.13
18420000,63457,-213.2329999999998
18430000,63458,-204.98499999999996
18440000,63461,-216.84299999999996
18450000,63465,-195.5180000000001
18460000,63471,-226.61899999999983
18470000,63473,-205.62299999999988
18480000,63478,-211.29999999999995
18490000,63479,-231.07399999999987
18500000,63484,-218.374
18510000,63489,-185.907
18520000,63495,-208.78499999999997
18530000,63499,-208.59499999999983
18540000,63500,-227.863
18550000,63501,-208.82299999999995
18560000,63505,-217.682
18570000,63508,-190.451
18580000,63510,-183.5779999999999
18590000,63514,-203.70199999999997
18600000,63519,-224.53799999999995
18610000,63521,-197.367
18620000,63524,-194.856
18630000,63528,-204.60500000000005
18640000,63535,-192.312
18650000,63539,-209.07799999999995
18660000,63539,-199.8579999999999
18670000,63544,-228.737
18680000,63548,-193.868
18690000,63553,-191.906
18700000,63554,-196.16599999999997
18710000,63558,-194.4989999999999
