episodes,explored_states,score
18820000,2061,-7.541000000000005
18830000,2062,-7.3920000000000075
18840000,2062,-7.537000000000009
18850000,2062,-7.95000000000001
18860000,2062,-8.20700000000001
18870000,2063,-7.753000000000009
18880000,2063,-7.1590000000000025
18890000,2063,-7.443000000000008
18900000,2063,-7.367000000000003
18910000,2064,-7.956000000000008
18920000,2064,-6.929000000000006
18930000,2064,-7.179000000000005
18940000,2064,-7.320000000000006
18950000,2065,-7.048000000000006
18960000,2065,-6.931000000000007
18970000,2066,-6.857000000000006
18980000,2066,-7.278000000000009
18990000,2066,-7.339000000000007
19000000,2066,-7.6400000000000095
19010000,2066,-7.164000000000003
19020000,2066,-7.869000000000008
19030000,2066,-7.705000000000007
19040000,2066,-7.229000000000005
19050000,2066,-7.555000000000008
19060000,2066,-7.986000000000007
19070000,2066,-7.228000000000004
19080000,2066,-7.000000000000005
19090000,2066,-6.900000000000007
19100000,2066,-7.924000000000007
19110000,2066,-7.643000000000005
19120000,2066,-7.458000000000007
19130000,2066,-7.263000000000006
19140000,2066,-7.751000000000005
19150000,2067,-7.374000000000007
19160000,2067,-7.160000000000007
19170000,2067,-6.806000000000006
19180000,2067,-7.674000000000006
19190000,2067,-7.729000000000006
19200000,2067,-7.185000000000008
19210000,2067,-7.251000000000005
19220000,2067,-7.025000000000009
19230000,2067,-7.218000000000006
19240000,2067,-6.956000000000006
19250000,2067,-7.199000000000002
19260000,2067,-7.268000000000008
19270000,2067,-6.774000000000004
19280000,2067,-7.749000000000006
19290000,2068,-7.498000000000007
19300000,2068,-7.0700000000000065
19310000,2068,-7.290000000000005
19320000,2068,-7.185000000000006
19330000,2069,-7.367000000000008
19340000,2069,-7.003000000000009
19350000,2069,-7.572000000000007
19360000,2069,-7.567000000000007
19370000,2069,-7.228000000000006
19380000,2069,-7.482000000000006
19390000,2069,-7.916000000000009
19400000,2069,-7.171000000000005
19410000,2069,-7.749000000000003
19420000,2069,-7.709000000000006
19430000,2069,-7.0780000000000065
19440000,2069,-6.7660000000000045
19450000,2069,-6.767000000000007
19460000,2070,-7.694000000000004
19470000,2070,-7.770000000000005
19480000,2071,-7.417000000000009
19490000,2071,-7.338000000000009
19500000,2071,-6.922000000000005
19510000,2071,-7.733000000000004
19520000,2071,-7.86500000000001
19530000,2071,-6.679000000000006
19540000,2071,-6.548000000000005
19550000,2071,-7.280000000000006
19560000,2071,-7.6840000000000055
19570000,2071,-7.650000000000008
19580000,2071,-7.105000000000005
19590000,2072,-7.182000000000008
19600000,2072,-7.039000000000003
19610000,2072,-6.9370000000000065
19620000,2072,-7.539000000000007
19630000,2072,-7.474000000000006
19640000,2073,-7.529000000000007
19650000,2073,-7.610000000000008
19660000,2073,-7.754000000000006
19670000,2073,-7.249000000000004
19680000,2073,-7.400000000000005
19690000,2073,-7.173000000000005
19700000,2074,-8.189000000000007
19710000,2074,-7.5350000000000055
19720000,2074,-7.388000000000008
19730000,2074,-7.0890000000000075
19740000,2074,-7.357000000000008
19750000,2075,-7.359000000000004
19760000,2075,-7.369000000000007
19770000,2075,-7.394000000000006
19780000,2075,-7.402000000000008
19790000,2075,-7.390000000000002
19800000,2075,-7.19700000000001
19810000,2075,-7.442000000000008
19820000,2075,-7.067000000000003
19830000,2075,-7.729000000000008
19840000,2075,-6.863000000000005
19850000,2075,-7.576000000000006
19860000,2075,-7.525000000000006
19870000,2076,-6.789000000000008
19880000,2076,-7.212000000000004
19890000,2076,-6.999000000000002
19900000,2076,-7.234000000000006
19910000,2076,-7.3910000000000045
19920000,2076,-6.072000000000006
19930000,2076,-7.532000000000005
19940000,2076,-7.474000000000005
19950000,2076,-6.684000000000006
19960000,2076,-7.622000000000007
19970000,2076,-7.468000000000009
19980000,2076,-7.297000000000006
19990000,2076,-7.680000000000004
20000000,2076,-7.099000000000005
20010000,2076,-6.9270000000000085
20020000,2076,-7.171000000000006
20030000,2076,-7.315000000000006
20040000,2076,-7.354000000000005
20050000,2076,-7.0770000000000035
20060000,2076,-7.723000000000005
20070000,2076,-7.490000000000006
20080000,2076,-7.612000000000005
20090000,2076,-7.481000000000008
20100000,2076,-6.946000000000005
20110000,2076,-8.010000000000007
20120000,2076,-7.4450000000000065
20130000,2076,-7.645000000000009
20140000,2076,-7.511000000000003
20150000,2076,-7.1950000000000065
20160000,2076,-7.513000000000005
20170000,2076,-7.781000000000006
20180000,2076,-7.5510000000000055
20190000,2076,-7.306000000000006
20200000,2077,-7.347000000000009
20210000,2077,-7.593000000000006
20220000,2078,-7.099000000000007
20230000,2078,-7.327000000000005
20240000,2078,-7.790000000000007
20250000,2078,-7.278000000000004
20260000,2078,-6.959000000000007
20270000,2078,-7.812000000000008
20280000,2078,-7.378000000000007
20290000,2078,-7.255000000000007
20300000,2078,-7.292000000000006
20310000,2079,-7.346000000000007
20320000,2079,-7.153000000000007
20330000,2079,-7.5490000000000075
20340000,2079,-6.908000000000005
20350000,2079,-8.06600000000001
20360000,2080,-6.726000000000006
20370000,2080,-7.3460000000000045
20380000,2080,-7.246000000000007
20390000,2080,-6.941000000000003
20400000,2080,-7.433000000000008
20410000,2080,-7.6390000000000065
20420000,2080,-7.465000000000004
20430000,2080,-7.361000000000007
20440000,2080,-7.390000000000007
20450000,2080,-6.971000000000007
20460000,2081,-7.348000000000005
20470000,2081,-8.310000000000008
20480000,2081,-7.770000000000006
20490000,2081,-7.3990000000000045
20500000,2081,-7.740000000000008
20510000,2081,-7.045000000000007
20520000,2081,-7.437000000000007
20530000,2081,-7.472000000000005
20540000,2081,-7.1490000000000045
20550000,2081,-7.761000000000007
20560000,2081,-7.093000000000009
20570000,2081,-7.611000000000008
20580000,2081,-6.786000000000006
20590000,2081,-7.459000000000006
20600000,2081,-7.747000000000007
20610000,2081,-7.514000000000007
20620000,2081,-7.572000000000007
20630000,2081,-7.947000000000008
20640000,2081,-7.472000000000006
20650000,2081,-7.474000000000009
20660000,2081,-7.743000000000006
20670000,2081,-7.393000000000005
20680000,2081,-6.959000000000006
20690000,2081,-7.035000000000007
20700000,2081,-8.047000000000004
20710000,2081,-6.978000000000006
20720000,2081,-7.519000000000008
20730000,2081,-7.320000000000002
20740000,2081,-7.136000000000007
20750000,2081,-7.017000000000003
20760000,2081,-7.457000000000007
20770000,2081,-7.384000000000007
20780000,2082,-7.325000000000006
20790000,2082,-7.745000000000008
20800000,2082,-7.287000000000005
20810000,2082,-7.145000000000006
20820000,2082,-7.8440000000000065
20830000,2082,-7.643000000000006
20840000,2083,-6.955000000000008
20850000,2083,-7.409000000000005
20860000,2083,-7.548000000000005
20870000,2083,-7.550000000000006
20880000,2083,-6.926000000000005
20890000,2083,-6.972000000000006
20900000,2083,-7.796000000000007
20910000,2083,-6.482000000000004
20920000,2083,-7.163000000000008
20930000,2083,-7.567000000000007
20940000,2083,-6.9160000000000075
20950000,2083,-7.481000000000007
20960000,2083,-7.143000000000006
20970000,2083,-7.677000000000006
20980000,2083,-7.204000000000008
20990000,2083,-6.8730000000000055
21000000,2083,-6.859000000000004
21010000,2083,-7.328000000000003
21020000,2083,-7.374000000000008
21030000,2083,-7.4100000000000055
21040000,2085,-7.624000000000008
21050000,2085,-7.726000000000008
21060000,2085,-7.903000000000005
21070000,2085,-7.601000000000004
21080000,2085,-7.411000000000007
21090000,2085,-7.503000000000006
21100000,2085,-7.786000000000006
21110000,2085,-7.4150000000000045
21120000,2085,-6.510000000000007
21130000,2085,-6.9690000000000065
21140000,2085,-6.645000000000005
21150000,2086,-7.202000000000006
21160000,2086,-7.567000000000004
21170000,2086,-7.250000000000007
21180000,2086,-7.341000000000007
21190000,2086,-6.954000000000007
21200000,2086,-7.706000000000006
21210000,2086,-6.900000000000008
21220000,2086,-7.377000000000006
21230000,2086,-7.487000000000006
21240000,2086,-7.476000000000007
21250000,2086,-7.077000000000007
21260000,2087,-7.236000000000003
21270000,2087,-7.243000000000006
21280000,2087,-6.791000000000004
21290000,2087,-7.531000000000009
21300000,2087,-7.463000000000007
21310000,2087,-7.4180000000000055
21320000,2087,-7.9430000000000085
21330000,2087,-7.115000000000008
21340000,2087,-7.386000000000005
21350000,2087,-7.565000000000007
21360000,2087,-7.838000000000005
21370000,2087,-7.601000000000008
21380000,2087,-7.038000000000006
21390000,2087,-7.620000000000009
21400000,2087,-7.506000000000007
21410000,2088,-7.112000000000006
21420000,2088,-6.895000000000007
21430000,2088,-7.184000000000005
21440000,2088,-6.909000000000008
21450000,2088,-6.736000000000007
21460000,2088,-7.053000000000008
21470000,2088,-7.6050000000000075
21480000,2088,-7.21800000000001
21490000,2089,-7.298000000000006
21500000,2089,-7.180000000000004
21510000,2090,-6.994000000000007
21520000,2090,-7.641000000000006
21530000,2090,-7.326000000000006
21540000,2090,-7.652000000000007
21550000,2090,-7.025000000000005
21560000,2091,-7.260000000000006
21570000,2091,-7.837000000000006
21580000,2091,-7.811000000000008
21590000,2091,-7.369000000000009
21600000,2091,-7.445000000000008
21610000,2091,-7.056000000000006
21620000,2091,-7.484000000000008
21630000,2091,-7.863000000000008
21640000,2091,-7.009000000000006
21650000,2091,-7.513000000000008
21660000,2091,-7.437000000000005
21670000,2091,-7.6390000000000065
21680000,2091,-7.4320000000000075
21690000,2091,-7.7480000000000055
21700000,2091,-7.85600000000001
21710000,2091,-6.9230000000000045
21720000,2091,-7.507000000000008
21730000,2091,-7.009000000000006
21740000,2091,-7.6200000000000045
21750000,2091,-7.042000000000006
21760000,2091,-7.022000000000003
21770000,2091,-7.457000000000009
21780000,2091,-7.452000000000009
21790000,2091,-7.638000000000006
21800000,2091,-7.187000000000007
21810000,2091,-7.128000000000005
21820000,2091,-7.281000000000005
21830000,2091,-6.919000000000006
21840000,2091,-7.313000000000006
21850000,2091,-7.385000000000004
21860000,2091,-7.947000000000005
21870000,2091,-7.628000000000007
21880000,2091,-6.911000000000006
21890000,2091,-7.226000000000007
21900000,2091,-7.574000000000007
21910000,2091,-7.498000000000007
21920000,2091,-6.7130000000000045
21930000,2091,-7.331000000000006
21940000,2091,-7.683000000000008
21950000,2091,-7.227000000000007
21960000,2091,-7.475000000000006
21970000,2092,-6.643000000000005
21980000,2092,-7.467000000000008
21990000,2092,-7.325000000000008
22000000,2092,-7.652000000000007
22010000,2092,-7.543000000000004
22020000,2092,-7.367000000000007
22030000,2092,-7.315000000000007
22040000,2092,-7.018000000000005
22050000,2092,-7.760000000000009
22060000,2092,-7.871000000000006
22070000,2092,-7.456000000000007
22080000,2092,-7.0520000000000085
22090000,2092,-7.271000000000007
22100000,2093,-7.430000000000008
22110000,2095,-7.56400000000001
22120000,2095,-7.747000000000009
22130000,2095,-7.478000000000006
22140000,2095,-7.6960000000000095
22150000,2095,-7.252000000000006
22160000,2095,-6.840000000000004
22170000,2096,-7.335000000000004
22180000,2096,-7.283000000000005
22190000,2096,-7.558000000000005
22200000,2096,-7.661000000000005
22210000,2097,-6.740000000000009
22220000,2097,-7.0000000000000036
22230000,2097,-7.674000000000009
22240000,2097,-7.033000000000005
22250000,2097,-7.585000000000008
22260000,2097,-7.592000000000006
22270000,2098,-7.322000000000007
22280000,2098,-7.331000000000008
22290000,2098,-7.292000000000006
22300000,2098,-7.369000000000009
22310000,2098,-7.108000000000008
22320000,2098,-7.860000000000006
22330000,2098,-7.460000000000008
22340000,2098,-6.742000000000006
22350000,2098,-7.226000000000006
22360000,2098,-7.530000000000006
22370000,2098,-7.857000000000008
22380000,2098,-7.560000000000006
22390000,2098,-7.274000000000008
22400000,2098,-6.831000000000005
22410000,2098,-7.678000000000006
22420000,2098,-6.847000000000001
22430000,2098,-7.187000000000008
22440000,2098,-7.937000000000009
22450000,2098,-7.626000000000004
22460000,2098,-7.302000000000005
22470000,2098,-7.198000000000005
22480000,2098,-7.043000000000006
22490000,2098,-7.651000000000008
22500000,2098,-7.419000000000004
22510000,2098,-8.032000000000009
22520000,2098,-7.793000000000007
22530000,2098,-7.348000000000008
22540000,2098,-7.022000000000005
22550000,2098,-7.2870000000000035
22560000,2098,-7.019000000000008
22570000,2098,-8.108000000000008
22580000,2098,-7.227000000000005
22590000,2099,-7.654000000000009
22600000,2099,-6.999000000000004
22610000,2099,-7.238000000000005
22620000,2099,-6.998000000000007
22630000,2099,-7.749000000000007
22640000,2099,-8.086000000000011
22650000,2099,-7.349000000000007
22660000,2099,-7.594000000000007
22670000,2099,-7.182000000000005
22680000,2099,-7.239000000000003
22690000,2099,-7.543000000000009
22700000,2099,-7.582000000000009
22710000,2099,-6.923000000000009
22720000,2099,-7.1390000000000065
22730000,2099,-6.966000000000005
22740000,2099,-7.202000000000006
22750000,2099,-7.035000000000007
22760000,2099,-7.035000000000005
22770000,2099,-7.148000000000005
22780000,2099,-7.076000000000004
22790000,2099,-6.985000000000005
22800000,2099,-7.090000000000008
22810000,2099,-6.933000000000009
22820000,2099,-7.3520000000000065
22830000,2099,-7.195000000000008
22840000,2099,-7.410000000000007
22850000,2099,-7.877000000000004
22860000,2099,-7.437000000000005
22870000,2099,-7.233000000000004
22880000,2099,-6.902000000000008
22890000,2099,-6.540000000000005
22900000,2099,-7.342000000000006
22910000,2099,-7.533000000000004
22920000,2099,-7.7400000000000055
22930000,2099,-7.025000000000006
22940000,2099,-7.023000000000005
22950000,2099,-7.170000000000007
22960000,2099,-7.320000000000006
22970000,2100,-7.350000000000006
22980000,2100,-7.616000000000009
22990000,2100,-7.315000000000006
23000000,2100,-7.5310000000000095
23010000,2100,-7.358000000000007
23020000,2100,-7.696000000000007
23030000,2100,-6.917000000000005
23040000,2100,-7.225000000000007
23050000,2100,-7.134000000000009
23060000,2100,-6.865000000000006
23070000,2100,-7.295000000000004
23080000,2100,-7.305000000000007
23090000,2101,-7.390000000000006
23100000,2101,-7.085000000000004
23110000,2101,-7.157000000000005
23120000,2101,-6.525000000000001
23130000,2101,-7.755000000000009
23140000,2101,-7.200000000000005
23150000,2101,-7.311000000000004
23160000,2101,-6.946000000000005
23170000,2101,-7.410000000000007
23180000,2101,-7.176000000000004
23190000,2101,-7.759000000000007
23200000,2101,-7.233000000000007
23210000,2101,-6.969000000000005
23220000,2101,-7.104000000000006
23230000,2101,-7.453000000000008
23240000,2102,-7.669000000000006
23250000,2102,-7.270000000000008
23260000,2102,-6.850000000000006
23270000,2102,-7.568000000000007
23280000,2102,-7.5980000000000025
23290000,2102,-7.368000000000007
23300000,2102,-7.007000000000008
23310000,2103,-6.996000000000004
23320000,2103,-7.419000000000004
23330000,2103,-7.181000000000006
23340000,2103,-6.691000000000005
23350000,2103,-7.702000000000007
23360000,2103,-7.630000000000007
23370000,2103,-6.861000000000003
23380000,2103,-7.838000000000005
23390000,2103,-7.58300000000001
23400000,2103,-7.595000000000006
23410000,2103,-7.941000000000006
23420000,2103,-7.191000000000006
23430000,2103,-7.378000000000007
23440000,2103,-7.882000000000008
23450000,2103,-6.984000000000008
23460000,2103,-6.737000000000006
23470000,2103,-7.7080000000000055
23480000,2103,-7.662000000000009
23490000,2103,-6.9320000000000075
23500000,2103,-7.302000000000004
23510000,2103,-7.478000000000008
23520000,2103,-7.613000000000008
23530000,2104,-7.246000000000002
23540000,2105,-7.116000000000006
23550000,2105,-6.672000000000005
23560000,2105,-7.280000000000005
23570000,2105,-7.933000000000005
23580000,2105,-7.6630000000000065
23590000,2105,-7.327000000000005
23600000,2105,-7.050000000000007
23610000,2105,-7.092000000000005
23620000,2105,-7.658000000000007
23630000,2105,-7.558000000000005
23640000,2105,-7.869000000000007
23650000,2105,-7.344000000000006
23660000,2105,-7.437000000000009
23670000,2105,-7.3010000000000055
23680000,2105,-6.980000000000005
23690000,2105,-7.652000000000007
23700000,2105,-7.580000000000009
23710000,2105,-7.470000000000003
23720000,2105,-6.9290000000000065
23730000,2105,-7.060000000000008
23740000,2105,-7.042000000000005
23750000,2105,-8.055000000000007
23760000,2105,-7.506000000000005
23770000,2105,-7.7200000000000095
23780000,2106,-7.404000000000004
23790000,2106,-7.512000000000004
23800000,2106,-7.400000000000006
23810000,2106,-6.9950000000000045
23820000,2106,-7.861000000000005
23830000,2106,-7.613000000000007
23840000,2106,-7.2280000000000095
23850000,2106,-7.355000000000005
23860000,2106,-7.1370000000000084
23870000,2106,-7.321000000000006
23880000,2106,-7.393000000000006
23890000,2106,-7.512000000000006
23900000,2106,-7.473000000000008
23910000,2106,-7.818000000000004
23920000,2106,-7.055000000000008
23930000,2106,-7.252000000000007
23940000,2106,-7.2720000000000065
23950000,2106,-7.06400000000001
23960000,2106,-7.465000000000004
23970000,2106,-6.9370000000000065
23980000,2106,-7.263000000000004
23990000,2106,-7.7050000000000045
24000000,2106,-7.40700000000001
24010000,2106,-6.836000000000005
24020000,2106,-7.36700000000001
24030000,2106,-7.527000000000008
24040000,2106,-7.555000000000007
24050000,2106,-7.119000000000008
24060000,2106,-7.853000000000008
24070000,2106,-6.797000000000008
24080000,2106,-6.796000000000008
24090000,2106,-7.8300000000000045
24100000,2106,-7.198000000000005
24110000,2106,-7.520000000000006
24120000,2106,-7.40500000000001
24130000,2106,-7.693000000000007
24140000,2106,-7.055000000000007
24150000,2106,-7.239000000000004
24160000,2106,-7.316000000000006
24170000,2106,-7.413000000000007
24180000,2106,-8.049000000000007
24190000,2106,-7.585000000000007
24200000,2106,-7.4980000000000055
24210000,2106,-7.274000000000009
24220000,2106,-7.691000000000008
24230000,2106,-7.269000000000005
24240000,2106,-7.341000000000008
24250000,2106,-6.679000000000006
24260000,2106,-7.490000000000009
24270000,2106,-7.503000000000007
24280000,2106,-6.851000000000004
24290000,2106,-7.441000000000006
24300000,2106,-7.5770000000000035
24310000,2106,-7.494000000000004
24320000,2106,-7.487000000000006
24330000,2106,-6.862000000000008
24340000,2106,-7.97400000000001
24350000,2106,-7.57500000000001
24360000,2106,-7.507000000000008
24370000,2106,-7.200000000000005
24380000,2106,-7.613000000000005
24390000,2106,-7.204000000000004
24400000,2106,-7.229000000000008
24410000,2106,-7.521000000000006
24420000,2106,-7.125000000000007
24430000,2106,-6.885000000000003
24440000,2106,-7.718000000000007
24450000,2106,-7.2880000000000065
24460000,2106,-7.233000000000007
24470000,2106,-6.730000000000006
24480000,2106,-7.401000000000006
24490000,2107,-7.630000000000008
24500000,2107,-7.540000000000008
24510000,2107,-7.753000000000004
24520000,2108,-7.303000000000004
24530000,2108,-7.153000000000007
24540000,2108,-8.052000000000005
24550000,2108,-7.015000000000008
24560000,2108,-7.363000000000007
24570000,2108,-7.617000000000006
24580000,2108,-7.486000000000008
24590000,2108,-7.124000000000004
24600000,2108,-7.292000000000004
24610000,2108,-7.787000000000009
24620000,2108,-7.700000000000005
24630000,2108,-7.4050000000000065
24640000,2108,-7.365000000000008
24650000,2108,-7.858000000000007
24660000,2108,-7.523000000000005
24670000,2108,-6.487000000000006
24680000,2108,-7.785000000000005
24690000,2108,-7.532000000000007
24700000,2108,-7.264000000000003
24710000,2108,-7.002000000000009
24720000,2108,-7.116000000000007
24730000,2108,-7.5160000000000045
24740000,2108,-7.609000000000005
24750000,2108,-7.080000000000008
24760000,2108,-7.4240000000000075
24770000,2108,-7.624000000000007
24780000,2108,-7.9710000000000045
24790000,2108,-7.729000000000008
24800000,2108,-7.144000000000008
24810000,2108,-7.410000000000007
24820000,2108,-6.811000000000003
24830000,2108,-7.076000000000006
24840000,2108,-7.385000000000007
24850000,2108,-7.082000000000006
24860000,2108,-7.197000000000006
24870000,2108,-7.380000000000006
24880000,2108,-7.340000000000008
24890000,2108,-7.6660000000000075
24900000,2108,-6.998000000000007
24910000,2108,-7.8280000000000065
24920000,2108,-7.813000000000008
24930000,2108,-7.175000000000006
24940000,2108,-6.462000000000005
24950000,2108,-7.361000000000006
24960000,2108,-7.846000000000007
24970000,2108,-7.889000000000006
24980000,2108,-7.435000000000003
24990000,2108,-7.319000000000006
25000000,2108,-8.411000000000005
25010000,2108,-7.4660000000000055
25020000,2108,-7.308000000000005
25030000,2109,-7.372000000000006
25040000,2109,-7.162000000000006
25050000,2109,-6.878000000000003
25060000,2109,-7.990000000000005
25070000,2109,-7.837000000000009
25080000,2109,-7.478000000000006
25090000,2109,-6.903000000000005
25100000,2110,-7.2220000000000075
25110000,2110,-7.022000000000007
25120000,2110,-6.850000000000006
25130000,2110,-7.472000000000005
25140000,2110,-6.677000000000005
25150000,2110,-7.189000000000006
25160000,2110,-7.447000000000005
25170000,2110,-7.403000000000007
25180000,2110,-7.366000000000007
25190000,2110,-7.498000000000004
25200000,2110,-6.957000000000006
25210000,2110,-7.328000000000008
25220000,2110,-7.773000000000005
25230000,2111,-7.167000000000007
25240000,2111,-7.515000000000004
25250000,2111,-7.406000000000007
25260000,2111,-7.567000000000008
25270000,2111,-7.039000000000008
25280000,2111,-7.0220000000000065
25290000,2111,-7.4440000000000035
25300000,2111,-7.4100000000000055
25310000,2111,-7.553000000000006
25320000,2111,-7.514000000000005
25330000,2111,-7.384000000000006
25340000,2111,-7.093000000000006
25350000,2111,-7.435000000000009
25360000,2111,-6.995000000000005
25370000,2111,-7.283000000000007
25380000,2111,-8.050000000000006
25390000,2111,-7.5620000000000065
25400000,2111,-6.983000000000003
25410000,2111,-7.153000000000007
25420000,2111,-7.428000000000005
25430000,2111,-7.787000000000007
25440000,2111,-7.577000000000006
25450000,2111,-7.003000000000006
25460000,2111,-7.055000000000003
25470000,2112,-7.627000000000007
25480000,2112,-7.160000000000007
25490000,2112,-7.847000000000004
25500000,2112,-7.204000000000007
25510000,2112,-7.307000000000004
25520000,2113,-7.972000000000006
25530000,2114,-7.120000000000004
25540000,2114,-6.573000000000005
25550000,2114,-7.208000000000009
25560000,2114,-7.085000000000005
25570000,2114,-7.473000000000004
25580000,2114,-7.371000000000007
25590000,2114,-7.468000000000007
25600000,2114,-7.496000000000009
25610000,2114,-8.184000000000005
25620000,2114,-7.123000000000008
25630000,2114,-7.176000000000001
25640000,2114,-7.33300000000001
25650000,2114,-6.654000000000004
25660000,2115,-7.079000000000007
25670000,2115,-7.471000000000009
25680000,2115,-6.857000000000007
25690000,2115,-7.439000000000006
25700000,2115,-7.49500000000001
25710000,2115,-7.746000000000007
25720000,2115,-7.6890000000000045
25730000,2115,-7.910000000000005
25740000,2115,-7.613000000000007
25750000,2115,-7.117000000000008
25760000,2116,-7.374000000000008
25770000,2116,-6.985000000000006
25780000,2116,-7.370000000000005
25790000,2116,-7.089000000000004
25800000,2116,-7.390000000000007
25810000,2116,-7.395000000000008
25820000,2116,-7.1790000000000065
25830000,2116,-7.269000000000009
25840000,2116,-7.638000000000008
25850000,2116,-8.109000000000005
25860000,2116,-6.994000000000003
25870000,2116,-7.444000000000006
25880000,2116,-7.345000000000006
25890000,2116,-6.822000000000007
25900000,2116,-7.384000000000007
25910000,2116,-6.795000000000001
25920000,2116,-7.007000000000008
25930000,2116,-7.110000000000005
25940000,2116,-7.596000000000007
25950000,2116,-7.478000000000006
25960000,2116,-6.975000000000009
25970000,2116,-7.797000000000008
25980000,2116,-7.0890000000000075
25990000,2116,-7.440000000000007
26000000,2116,-7.996000000000005
26010000,2116,-7.070000000000008
26020000,2116,-7.993000000000007
26030000,2116,-7.562000000000004
26040000,2116,-7.223000000000001
26050000,2116,-7.612000000000005
26060000,2116,-7.678000000000005
26070000,2116,-6.932000000000005
26080000,2116,-6.766000000000006
26090000,2116,-7.5540000000000065
26100000,2116,-6.990000000000006
26110000,2116,-7.570000000000005
26120000,2116,-7.1130000000000075
26130000,2116,-6.935000000000007
26140000,2116,-7.389000000000007
26150000,2116,-7.876000000000008
26160000,2116,-7.945000000000006
26170000,2116,-7.207000000000007
26180000,2117,-7.565000000000006
26190000,2117,-6.993000000000003
26200000,2117,-7.006000000000008
26210000,2118,-7.325000000000009
26220000,2118,-7.026000000000007
26230000,2118,-6.995000000000007
26240000,2118,-7.404000000000007
26250000,2118,-6.948000000000005
26260000,2118,-6.516000000000004
26270000,2118,-7.351000000000002
26280000,2118,-7.367000000000003
26290000,2118,-7.844000000000009
26300000,2118,-7.362000000000007
26310000,2118,-7.227000000000005
26320000,2118,-7.276000000000006
26330000,2118,-7.027000000000003
26340000,2118,-7.833000000000006
26350000,2118,-8.21800000000001
26360000,2118,-7.858000000000008
26370000,2118,-6.658000000000005
26380000,2118,-7.232000000000008
26390000,2118,-7.445000000000008
26400000,2118,-7.681000000000009
26410000,2118,-7.003000000000004
26420000,2118,-7.006000000000007
26430000,2118,-6.893000000000006
26440000,2118,-7.265000000000006
26450000,2118,-7.715000000000007
26460000,2118,-7.403000000000007
26470000,2118,-6.778000000000007
26480000,2118,-7.485000000000002
26490000,2118,-7.328000000000006
26500000,2118,-7.4010000000000105
26510000,2118,-6.909000000000004
26520000,2118,-7.3680000000000065
26530000,2118,-6.995000000000008
26540000,2118,-7.400000000000007
26550000,2119,-7.438000000000005
26560000,2119,-7.336000000000008
26570000,2119,-7.513000000000006
26580000,2119,-7.992000000000005
26590000,2119,-7.018000000000005
26600000,2119,-8.298000000000007
26610000,2119,-7.405000000000008
26620000,2119,-8.086000000000007
26630000,2119,-7.258000000000009
26640000,2119,-7.300000000000006
26650000,2119,-7.9390000000000045
26660000,2119,-7.405000000000006
26670000,2119,-7.016000000000006
26680000,2119,-7.596000000000009
26690000,2119,-7.446000000000005
26700000,2119,-7.432000000000008
26710000,2119,-7.233000000000005
26720000,2119,-7.521000000000007
26730000,2119,-7.002000000000005
26740000,2119,-7.439000000000008
26750000,2119,-7.795000000000005
26760000,2120,-7.705000000000008
26770000,2121,-7.451000000000005
26780000,2121,-7.078000000000007
26790000,2121,-7.511000000000007
26800000,2121,-7.034000000000005
26810000,2121,-7.308000000000005
26820000,2121,-7.182000000000004
26830000,2121,-7.557000000000006
26840000,2121,-7.07700000000001
26850000,2121,-7.684000000000005
26860000,2121,-7.476000000000003
26870000,2121,-7.163000000000007
26880000,2121,-7.852000000000001
26890000,2121,-7.553000000000009
26900000,2121,-7.684000000000008
26910000,2121,-7.579000000000004
26920000,2121,-7.607000000000006
26930000,2121,-6.790000000000007
26940000,2121,-7.246000000000008
26950000,2121,-7.191000000000006
26960000,2121,-7.069000000000004
26970000,2121,-7.714000000000006
26980000,2122,-7.647000000000008
26990000,2123,-7.619000000000007
27000000,2123,-7.409000000000007
27010000,2123,-7.774000000000006
27020000,2123,-7.353000000000005
27030000,2123,-6.8520000000000065
27040000,2124,-6.863000000000003
27050000,2124,-7.075000000000008
27060000,2124,-6.978000000000006
27070000,2124,-7.518000000000005
27080000,2124,-7.657000000000006
27090000,2124,-7.753000000000005
27100000,2124,-7.795000000000007
27110000,2124,-7.376000000000006
27120000,2124,-7.8490000000000055
27130000,2124,-7.552000000000008
27140000,2124,-7.164000000000003
27150000,2124,-6.763000000000006
27160000,2124,-7.308000000000006
27170000,2124,-7.409000000000005
27180000,2124,-7.496000000000007
27190000,2124,-7.272000000000004
27200000,2124,-7.005000000000006
27210000,2124,-7.135000000000003
27220000,2124,-7.153000000000008
27230000,2124,-6.9290000000000065
27240000,2125,-7.305000000000007
27250000,2125,-7.823000000000007
27260000,2125,-7.422000000000008
27270000,2125,-7.769000000000009
27280000,2125,-7.317000000000006
27290000,2125,-7.491000000000007
27300000,2125,-7.678000000000006
27310000,2125,-7.185000000000007
27320000,2125,-7.0880000000000045
27330000,2125,-7.195000000000006
27340000,2126,-7.073000000000005
27350000,2126,-7.283000000000004
27360000,2126,-7.260000000000008
27370000,2126,-7.480000000000003
27380000,2126,-7.290000000000007
27390000,2126,-7.226000000000004
27400000,2126,-7.735000000000002
27410000,2126,-7.367000000000006
27420000,2126,-7.165000000000009
27430000,2126,-7.572000000000005
27440000,2126,-6.711000000000004
27450000,2126,-6.9080000000000075
27460000,2126,-7.205000000000005
27470000,2126,-6.747000000000006
27480000,2126,-6.928000000000004
27490000,2126,-6.986000000000005
